CIC_MEM_VERS = 3.0
COMMENT Generated by Spacebel CCSDS library
CREATION_DATE = 2026-07-16T09:10:55.788249
ORIGINATOR = CNES

META_START

COMMENT labels SOLAR_FRONT, SOLAR_REAR, ALBEDO_FRONT, ALBEDO_REAR, EARTH_FRONT, EARTH_REAR
USER_DEFINED_PROTOCOL = NONE
USER_DEFINED_CONTENT = FLOWS
USER_DEFINED_SIZE = 6
USER_DEFINED_TYPE = REAL
USER_DEFINED_UNIT = W/m**2
TIME_SYSTEM = UTC

META_STOP

60676	     43200		               1300.66112291217	                              0	               18.1154105141096	               32.8816104974962	               63.1467767187373	               114.618860810284
60676	43792.46023		               1300.57200742688	                              0	                              0	                              0	               112.554350211871	                4.9524543498667
60676	44384.92046		                              0	                              0	                              0	                              0	               100.884385807545	                              0
60676	44977.38069		                              0	                              0	                              0	                              0	               69.6907961447795	                              0
60676	45569.84092		                              0	                              0	                              0	                              0	               48.3263131742481	                              0
60676	46162.30115		               1300.90518590555	                              0	                              0	                              0	               35.0181575558764	                              0
60676	46754.76138		               1301.46426914451	                              0	                              0	                              0	               26.4809473991206	                              0
60676	47347.22161		               1302.35629263355	                              0	                              0	                              0	               20.7454861424969	                              0
60676	47939.68185		               1303.78053088488	                              0	                              0	                              0	               16.7195610184784	                              0
60676	48532.14208		               1306.18606555236	                              0	                              0	                              0	               13.7816846139944	                              0
60676	49124.60231		               1310.80085808139	                              0	                              0	                              0	               11.5584534468303	                              0
60676	49717.06254		               1322.51261984617	                              0	                              0	                              0	               9.79451014358962	                              0
60676	50309.52277		               1392.65719581023	                              0	                              0	                              0	               8.05710109841847	                              0
60676	 50901.983		               1241.51508425071	                              0	                              0	                              0	               7.91620987308669	                              0
60676	51494.44323		               1272.73593238384	                              0	                              0	                              0	               6.82753703574151	                              0
60676	52086.90346		                1280.7822730082	                              0	                              0	                              0	               6.04730680548808	                              0
60676	52679.36369		               1284.43085794024	                              0	                              0	                              0	               5.41224216033964	                              0
60676	53271.82392		                 1286.496853278	                              0	                              0	                              0	               4.87906178477235	                              0
60676	53864.28415		               1287.81600213783	                              0	                              0	                              0	               4.42389367688743	                              0
60676	54456.74438		               1288.72527994724	                              0	                              0	                              0	               4.03054818678253	                              0
60676	55049.20461		               1289.38558360194	                              0	                              0	                              0	               3.68715902032108	                              0
60676	55641.66484		               1289.88324478057	                              0	                              0	                              0	               3.38467973298365	                              0
60676	56234.12508		               1290.26930362912	                              0	                              0	                              0	               3.11604270193623	                              0
60676	56826.58531		               1290.57545887574	                              0	                              0	                              0	               2.87562485564806	                              0
60676	57419.04554		                1290.8219877226	                              0	                              0	                              0	               2.65888746966892	                              0
60676	58011.50577		               1291.02306321379	                              0	                              0	                              0	               2.46211760482928	                              0
60676	 58603.966		               1291.18867402036	                              0	                              0	                              0	                2.2822387110418	                              0
60676	59196.42623		               1291.32563587504	                              0	            0.00325855431124622	                              0	               2.11667483090717	                              0
60676	59788.88646		                1291.4390768117	                              0	               0.01000469441221	                              0	               1.96324091530047	                              0
60676	60381.34669		               1291.53283805246	                              0	             0.0177526805157685	                              0	                1.8200612389112	                              0
60676	60973.80692		               1291.61016378079	                              0	             0.0256976588698124	                              0	               1.68550367049701	                              0
60676	61566.26715		               1296.75179253068	                              0	             0.0321229479126968	                              0	               1.56760481612326	                              0
60676	62158.72738		               1296.56841903023	                              0	             0.0394343424651134	                              0	               1.44573426768581	                              0
60676	62751.18761		               1301.02172726081	                              0	             0.0549051046556253	                              0	               1.13388763633007	                              0
60676	63343.64784		               1291.17459219522	                              0	             0.0524281312018084	                              0	               1.20668663036985	                              0
60676	63936.10807		               1297.60748338823	                              0	              0.058381581605794	                              0	               1.02212374943251	                              0
60676	64528.5683		               1302.64957258022	                              0	             0.0602008273150288	          5.86074402272772e-008	              0.793412553334954	          7.72412620707312e-007
60676	65121.02854		               1237.22398818583	                              0	             0.0583336692296403	           0.000530746755413813	               0.61049923152105	            0.00555460492356245
60676	65713.48877		               1238.09600675714	                              0	             0.0479292173272401	            0.00442663435636982	              0.411242485034258	             0.0379814279173913
60676	 66305.949		               1239.18395670928	                              0	             0.0345578575899494	             0.0149667143342695	              0.249115482302491	              0.107889797570944
60676	66898.40923		               1240.47634210873	                              0	             0.0208236326612506	             0.0355118235742742	              0.128584710283847	              0.219283427643546
60676	67490.86946		               1241.96061776064	                              0	            0.00931470133028789	             0.0692477182837295	             0.0500536844808547	              0.372111066054523
60676	68083.32969		               1243.62774775815	                              0	             0.0021281385419213	              0.118717292445157	             0.0100832102772617	              0.562487544721116
60676	68675.78992		               1245.46575445639	                              0	          3.92612994917671e-006	              0.184961585535278	          1.65849617700934e-005	              0.781324323124275
60676	69268.25015		               1247.46165200023	                              0	                              0	              0.265198346165832	                              0	               1.00834565934751
