CIC_MEM_VERS = 2.0
CREATION_DATE  = 2026-07-17T02:46:53.995
ORIGINATOR     = CNES

META_START

COMMENT days (MJD), sec (UTC), altitude (km)

OBJECT_NAME = Sat
OBJECT_ID = Sat

USER_DEFINED_PROTOCOL = CIC
USER_DEFINED_CONTENT = SATELLITE_ALTITUDE
TIME_SYSTEM = UTC
START_TIME = 2025-01-01T12:00:00.000
STOP_TIME = 2025-01-11T11:59:21.868

META_STOP

60676 59011.89362 316.595
60676 59102.24730 306.473
60676 59192.60098 297.232
60676 59282.95466 288.976
60676 59373.30833 281.801
60676 59463.66201 275.787
60676 59554.01569 271.006
60676 59644.36937 267.510
60676 59734.72304 265.343
60676 59825.07672 264.528
60676 59915.43040 265.075
60676 60005.78408 266.977
60676 60096.13776 270.213
60676 60186.49143 274.745
60676 60276.84511 280.520
60676 60367.19879 287.472
60676 60457.55247 295.521
60676 60547.90615 304.576
60676 60638.25982 314.533
60676 60728.61350 325.282
60676 60818.96718 336.702
60676 60909.32086 348.669
60676 60999.67453 361.050
60676 61090.02821 373.714
60676 61180.38189 386.523
60676 61270.73557 399.343
60676 61361.08925 412.041
60676 61451.44292 424.484
60676 61541.79660 436.545
60676 61632.15028 448.103
60676 61722.50396 459.042
60676 61812.85764 469.254
60676 61903.21131 478.638
60676 61993.56499 487.104
60676 62083.91867 494.570
60676 62174.27235 500.964
60676 62264.62602 506.225
60676 62354.97970 510.305
60676 62445.33338 513.165
60676 62535.68706 514.777
60676 62626.04074 515.127
60676 62716.39441 514.212
60676 62806.74809 512.041
60676 62897.10177 508.633
60676 62987.45545 504.021
60676 63077.80912 498.249
60676 63168.16280 491.371
60676 63258.51648 483.453
60676 63348.87016 474.570
60676 63439.22384 464.810
60676 63529.57751 454.266
60676 63619.93119 443.043
60676 63710.28487 431.252
60676 63800.63855 419.012
60676 63890.99223 406.446
60676 63981.34590 393.683
60676 64071.69958 380.855
60676 64162.05326 368.098
60676 64252.40694 355.546
60676 64342.76061 343.333
60676 64433.11429 331.593
60676 64523.46797 320.454
60676 64613.82165 310.039
60676 64704.17533 300.465
60676 64794.52900 291.840
60676 64884.88268 284.262
60676 64975.23636 277.817
60676 65065.59004 272.580
60676 65155.94372 268.612
60676 65246.29739 265.959
60676 65336.65107 264.651
60676 65427.00475 264.705
60676 65517.35843 266.118
60676 65607.71210 268.875
60676 65698.06578 272.944
60676 65788.41946 278.277
60676 65878.77314 284.812
60676 65969.12682 292.474
60676 66059.48049 301.175
60676 66149.83417 310.818
60676 66240.18785 321.292
60676 66330.54153 332.482
60676 66420.89521 344.264
60676 66511.24888 356.508
60676 66601.60256 369.084
60676 66691.95624 381.855
60676 66782.30992 394.686
60676 66872.66359 407.444
60676 66963.01727 419.995
60676 67053.37095 432.211
60676 67143.72463 443.969
60676 67234.07831 455.150
60676 67324.43198 465.643
60676 67414.78566 475.344
60676 67505.13934 484.159
60676 67595.49302 492.003
60676 67685.84669 498.799
60676 67776.20037 504.484
60676 67866.55405 509.003
60676 67956.90773 512.314
60676 68047.26141 514.385
60676 68137.61508 515.198
60676 68227.96876 514.743
60676 68318.32244 513.027
60676 68408.67612 510.065
60676 68499.02980 505.885
60676 68589.38347 500.527
60676 68679.73715 494.041
60676 68770.09083 486.489
60676 68860.44451 477.943
60676 68950.79818 468.486
60676 69041.15186 458.211
60676 69131.50554 447.217
60676 69221.85922 435.613
60676 69312.21290 423.516
60676 69402.56657 411.048
60676 69492.92025 398.335
60676 69583.27393 385.510
60676 69673.62761 372.706
60676 69763.98129 360.059
60676 69854.33496 347.702
60676 69944.68864 335.771
60676 70035.04232 324.394
60676 70125.39600 313.698
60676 70215.74967 303.802
60676 70306.10335 294.816
60676 70396.45703 286.843
60676 70486.81071 279.974
60676 70577.16439 274.288
60676 70667.51806 269.850
60676 70757.87174 266.712
60676 70848.22542 264.910
60676 70938.57910 264.467
60676 71028.93277 265.387
60676 71119.28645 267.659
60676 71209.64013 271.257
60676 71299.99381 276.139
60676 71390.34749 282.248
60676 71480.70116 289.514
60676 71571.05484 297.853
60676 71661.40852 307.170
60676 71751.76220 317.361
60676 71842.11588 328.310
60676 71932.46955 339.896
60676 72022.82323 351.992
60676 72113.17691 364.467
60676 72203.53059 377.186
60676 72293.88426 390.015
60676 72384.23794 402.818
60676 72474.59162 415.463
60676 72564.94530 427.819
60676 72655.29898 439.761
60676 72745.65265 451.169
60676 72836.00633 461.928
60676 72926.36001 471.934
60676 73016.71369 481.088
60676 73107.06737 489.300
60676 73197.42104 496.493
60676 73287.77472 502.596
60676 73378.12840 507.552
60676 73468.48208 511.314
60676 73558.83575 513.846
60676 73649.18943 515.124
60676 73739.54311 515.136
60676 73829.89679 513.883
60676 73920.25047 511.375
60676 74010.60414 507.636
60676 74100.95782 502.702
60676 74191.31150 496.619
60676 74281.66518 489.445
60676 74372.01886 481.248
60676 74462.37253 472.109
60676 74552.72621 462.114
60676 74643.07989 451.363
60676 74733.43357 439.960
60676 74823.78724 428.021
60676 74914.14092 415.664
60676 75004.49460 403.016
60676 75094.84828 390.206
60676 75185.20196 377.369
60676 75275.55563 364.638
60676 75365.90931 352.150
60676 75456.26299 340.039
60676 75546.61667 328.436
60676 75636.97034 317.469
60676 75727.32402 307.259
60676 75817.67770 297.921
60676 75908.03138 289.561
60676 75998.38506 282.273
60676 76088.73873 276.141
60676 76179.09241 271.236
60676 76269.44609 267.615
60676 76359.79977 265.320
60676 76450.15345 264.377
60676 76540.50712 264.798
60676 76630.86080 266.578
60676 76721.21448 269.697
60676 76811.56816 274.117
60676 76901.92183 279.788
60676 76992.27551 286.644
60676 77082.62919 294.606
60676 77172.98287 303.584
60676 77263.33655 313.475
60676 77353.69022 324.169
60676 77444.04390 335.546
60676 77534.39758 347.480
60676 77624.75126 359.842
60676 77715.10494 372.497
60676 77805.45861 385.311
60676 77895.81229 398.148
60676 77986.16597 410.874
60676 78076.51965 423.359
60676 78166.87332 435.473
60676 78257.22700 447.096
60676 78347.58068 458.112
60676 78437.93436 468.410
60676 78528.28804 477.891
60676 78618.64171 486.463
60676 78708.99539 494.042
60676 78799.34907 500.556
60676 78889.70275 505.943
60676 78980.05642 510.152
60676 79070.41010 513.143
60676 79160.76378 514.888
60676 79251.11746 515.369
60676 79341.47114 514.583
60676 79431.82481 512.537
60676 79522.17849 509.249
60676 79612.53217 504.750
60676 79702.88585 499.083
60676 79793.23953 492.302
60676 79883.59320 484.470
60676 79973.94688 475.663
60676 80064.30056 465.967
60676 80154.65424 455.475
60676 80245.00791 444.291
60676 80335.36159 432.526
60676 80425.71527 420.298
60676 80516.06895 407.731
60676 80606.42263 394.954
60676 80696.77630 382.099
60676 80787.12998 369.301
60676 80877.48366 356.695
60676 80967.83734 344.417
60676 81058.19102 332.600
