CIC_AEM_VERS = 3.0
CREATION_DATE  = 2026-07-16T07:21:39.504
ORIGINATOR     = CNES

META_START

COMMENT Earth orientation in inertial frame
COMMENT days (MJD), sec (UTC), q0 (real part), q1, q2, q3

OBJECT_NAME = EARTH
OBJECT_ID = EARTH

REF_FRAME_A = ICRF
REF_FRAME_B = ECF
ATTITUDE_DIR = A2B
TIME_SYSTEM = UTC
START_TIME = 2000-01-01T00:00:00.000
STOP_TIME = 2000-01-01T10:00:00.000
ATTITUDE_TYPE = QUATERNION
QUATERNION_TYPE = FIRST

META_STOP

51544 16740.00000 0.087949 -0.000012 -0.000015 0.996125
51544 16920.00000 0.081409 -0.000012 -0.000015 0.996681
51544 17100.00000 0.074867 -0.000012 -0.000015 0.997194
51544 17280.00000 0.068321 -0.000013 -0.000015 0.997663
51544 17460.00000 0.061772 -0.000013 -0.000015 0.998090
51544 17640.00000 0.055220 -0.000013 -0.000015 0.998474
51544 17820.00000 0.048666 -0.000013 -0.000015 0.998815
51544 18000.00000 0.042110 -0.000013 -0.000015 0.999113
51544 18180.00000 0.035552 -0.000013 -0.000014 0.999368
51544 18360.00000 0.028992 -0.000013 -0.000014 0.999580
51544 18540.00000 0.022432 -0.000013 -0.000014 0.999748
51544 18720.00000 0.015870 -0.000013 -0.000014 0.999874
51544 18900.00000 0.009308 -0.000013 -0.000014 0.999957
51544 19080.00000 0.002745 -0.000013 -0.000014 0.999996
51544 19260.00000 -0.003818 -0.000014 -0.000014 0.999993
51544 19440.00000 -0.010381 -0.000014 -0.000014 0.999946
51544 19620.00000 -0.016943 -0.000014 -0.000014 0.999856
51544 19800.00000 -0.023505 -0.000014 -0.000014 0.999724
51544 19980.00000 -0.030065 -0.000014 -0.000014 0.999548
51544 20160.00000 -0.036624 -0.000014 -0.000013 0.999329
51544 20340.00000 -0.043182 -0.000014 -0.000013 0.999067
51544 20520.00000 -0.049738 -0.000014 -0.000013 0.998762
51544 20700.00000 -0.056292 -0.000014 -0.000013 0.998414
51544 20880.00000 -0.062843 -0.000014 -0.000013 0.998023
51544 21060.00000 -0.069391 -0.000014 -0.000013 0.997590
51544 21240.00000 -0.075937 -0.000015 -0.000013 0.997113
51544 21420.00000 -0.082479 -0.000015 -0.000013 0.996593
51544 21599.99999 -0.089018 -0.000015 -0.000013 0.996030
51544 21779.99999 -0.095553 -0.000015 -0.000013 0.995424
51544 21959.99999 -0.102084 -0.000015 -0.000013 0.994776
51544 22139.99999 -0.108610 -0.000015 -0.000012 0.994084
51544 22319.99999 -0.115132 -0.000015 -0.000012 0.993350
51544 22499.99999 -0.121648 -0.000015 -0.000012 0.992573
51544 22679.99999 -0.128160 -0.000015 -0.000012 0.991754
51544 22859.99999 -0.134666 -0.000015 -0.000012 0.990891
51544 23039.99999 -0.141166 -0.000015 -0.000012 0.989986
51544 23219.99999 -0.147660 -0.000015 -0.000012 0.989038
51544 23399.99999 -0.154148 -0.000015 -0.000012 0.988048
51544 23579.99999 -0.160629 -0.000016 -0.000012 0.987015
51544 23759.99999 -0.167103 -0.000016 -0.000012 0.985939
51544 23939.99999 -0.173570 -0.000016 -0.000011 0.984822
51544 24119.99999 -0.180030 -0.000016 -0.000011 0.983661
51544 24299.99999 -0.186481 -0.000016 -0.000011 0.982459
51544 24479.99999 -0.192925 -0.000016 -0.000011 0.981214
51544 24659.99999 -0.199360 -0.000016 -0.000011 0.979926
51544 24839.99999 -0.205787 -0.000016 -0.000011 0.978597
