CIC_MEM_VERS = 2.0
CREATION_DATE  = 2026-07-17T02:46:53.712
ORIGINATOR     = CNES

META_START

COMMENT days (MJD), sec (UTC), orbit number

OBJECT_NAME = Sat
OBJECT_ID = Sat

USER_DEFINED_PROTOCOL = CIC
USER_DEFINED_CONTENT = ORBIT_NUMBER
TIME_SYSTEM = UTC
START_TIME = 2025-01-01T12:00:00.000
STOP_TIME = 2025-01-11T11:59:21.868

META_STOP

60676 60276.84511 4
60676 60367.19879 4
60676 60457.55247 4
60676 60547.90615 4
60676 60638.25982 4
60676 60728.61350 4
60676 60818.96718 4
60676 60909.32086 4
60676 60999.67453 4
60676 61090.02821 4
60676 61180.38189 4
60676 61270.73557 4
60676 61361.08925 4
60676 61451.44292 4
60676 61541.79660 4
60676 61632.15028 4
60676 61722.50396 4
60676 61812.85764 4
60676 61903.21131 4
60676 61993.56499 4
60676 62083.91867 4
60676 62174.27235 4
60676 62264.62602 4
60676 62354.97970 4
60676 62445.33338 4
60676 62535.68706 4
60676 62626.04074 4
60676 62716.39441 4
60676 62806.74809 4
60676 62897.10177 4
60676 62987.45545 4
60676 63077.80912 4
60676 63168.16280 4
60676 63258.51648 4
60676 63348.87016 4
60676 63439.22384 4
60676 63529.57751 4
60676 63619.93119 4
60676 63710.28487 4
60676 63800.63855 4
60676 63890.99223 4
60676 63981.34590 4
60676 64071.69958 4
60676 64162.05326 4
60676 64252.40694 4
60676 64342.76061 4
60676 64433.11429 4
60676 64523.46797 4
60676 64613.82165 4
60676 64704.17533 4
60676 64794.52900 4
60676 64884.88268 4
60676 64975.23636 4
60676 65065.59004 4
60676 65155.94372 5
60676 65246.29739 5
60676 65336.65107 5
60676 65427.00475 5
60676 65517.35843 5
60676 65607.71210 5
60676 65698.06578 5
60676 65788.41946 5
60676 65878.77314 5
60676 65969.12682 5
60676 66059.48049 5
60676 66149.83417 5
60676 66240.18785 5
60676 66330.54153 5
60676 66420.89521 5
60676 66511.24888 5
60676 66601.60256 5
60676 66691.95624 5
60676 66782.30992 5
60676 66872.66359 5
60676 66963.01727 5
60676 67053.37095 5
60676 67143.72463 5
60676 67234.07831 5
60676 67324.43198 5
60676 67414.78566 5
60676 67505.13934 5
60676 67595.49302 5
60676 67685.84669 5
60676 67776.20037 5
60676 67866.55405 5
60676 67956.90773 5
60676 68047.26141 5
60676 68137.61508 5
60676 68227.96876 5
60676 68318.32244 5
60676 68408.67612 5
60676 68499.02980 5
60676 68589.38347 5
60676 68679.73715 5
60676 68770.09083 5
60676 68860.44451 5
60676 68950.79818 5
60676 69041.15186 5
60676 69131.50554 5
60676 69221.85922 5
60676 69312.21290 5
60676 69402.56657 5
