CIC_MEM_VERS = 2.0
CREATION_DATE  = 2026-07-17T02:46:54.160
ORIGINATOR     = CNES

META_START

COMMENT days (MJD), sec (UTC), true_satellite_local_time (h)

OBJECT_NAME = Sat
OBJECT_ID = Sat

USER_DEFINED_PROTOCOL = CIC
USER_DEFINED_CONTENT = SATELLITE_LOCAL_TIME
TIME_SYSTEM = UTC
START_TIME = 2025-01-01T12:00:00.000
STOP_TIME = 2025-01-11T11:59:21.868

META_STOP

60676 62264.62602 3.86937
60676 62354.97970 4.24748
60676 62445.33338 4.62521
60676 62535.68706 5.00269
60676 62626.04074 5.38006
60676 62716.39441 5.75747
60676 62806.74809 6.13505
60676 62897.10177 6.51293
60676 62987.45545 6.89126
60676 63077.80912 7.27017
60676 63168.16280 7.64978
60676 63258.51648 8.03020
60676 63348.87016 8.41157
60676 63439.22384 8.79398
60676 63529.57751 9.17752
60676 63619.93119 9.56229
60676 63710.28487 9.94837
60676 63800.63855 10.33581
60676 63890.99223 10.72467
60676 63981.34590 11.11499
60676 64071.69958 11.50678
60676 64162.05326 11.90006
60676 64252.40694 12.29481
60676 64342.76061 12.69102
60676 64433.11429 13.08864
60676 64523.46797 13.48761
60676 64613.82165 13.88787
60676 64704.17533 14.28933
60676 64794.52900 14.69188
60676 64884.88268 15.09541
60676 64975.23636 15.49978
60676 65065.59004 15.90487
60676 65155.94372 16.31052
60676 65246.29739 16.71658
60676 65336.65107 17.12287
60676 65427.00475 17.52925
60676 65517.35843 17.93554
60676 65607.71210 18.34158
60676 65698.06578 18.74720
60676 65788.41946 19.15226
60676 65878.77314 19.55659
60676 65969.12682 19.96007
60676 66059.48049 20.36256
60676 66149.83417 20.76395
60676 66240.18785 21.16413
60676 66330.54153 21.56302
60676 66420.89521 21.96055
60676 66511.24888 22.35665
60676 66601.60256 22.75130
60676 66691.95624 23.14446
60676 66782.30992 23.53613
60676 66872.66359 23.92632
60676 66963.01727 0.31506
60676 67053.37095 0.70237
60676 67143.72463 1.08833
60676 67234.07831 1.47298
60676 67324.43198 1.85641
60676 67414.78566 2.23871
60676 67505.13934 2.61997
60676 67595.49302 3.00031
60676 67685.84669 3.37983
60676 67776.20037 3.75867
60676 67866.55405 4.13694
60676 67956.90773 4.51479
60676 68047.26141 4.89234
60676 68137.61508 5.26973
60676 68227.96876 5.64711
60676 68318.32244 6.02460
60676 68408.67612 6.40236
60676 68499.02980 6.78051
60676 68589.38347 7.15919
60676 68679.73715 7.53852
60676 68770.09083 7.91863
60676 68860.44451 8.29964
60676 68950.79818 8.68166
60676 69041.15186 9.06478
60676 69131.50554 9.44909
60676 69221.85922 9.83468
60676 69312.21290 10.22162
60676 69402.56657 10.60996
60676 69492.92025 10.99974
60676 69583.27393 11.39099
60676 69673.62761 11.78373
60676 69763.98129 12.17795
60676 69854.33496 12.57364
60676 69944.68864 12.97075
60676 70035.04232 13.36924
60676 70125.39600 13.76905
60676 70215.74967 14.17009
60676 70306.10335 14.57226
60676 70396.45703 14.97545
60676 70486.81071 15.37954
60676 70577.16439 15.78439
60676 70667.51806 16.18986
60676 70757.87174 16.59579
60676 70848.22542 17.00203
60676 70938.57910 17.40840
60676 71028.93277 17.81475
60676 71119.28645 18.22091
60676 71209.64013 18.62671
60676 71299.99381 19.03199
60676 71390.34749 19.43661
60676 71480.70116 19.84042
60676 71571.05484 20.24329
60676 71661.40852 20.64510
60676 71751.76220 21.04574
60676 71842.11588 21.44511
60676 71932.46955 21.84315
60676 72022.82323 22.23978
60676 72113.17691 22.63496
60676 72203.53059 23.02867
60676 72293.88426 23.42089
60676 72384.23794 23.81162
60676 72474.59162 0.20088
60676 72564.94530 0.58870
60676 72655.29898 0.97514
60676 72745.65265 1.36026
60676 72836.00633 1.74412
60676 72926.36001 2.12681
60676 73016.71369 2.50843
60676 73107.06737 2.88908
60676 73197.42104 3.26888
60676 73287.77472 3.64795
60676 73378.12840 4.02640
60676 73468.48208 4.40438
60676 73558.83575 4.78201
60676 73649.18943 5.15944
60676 73739.54311 5.53680
60676 73829.89679 5.91422
60676 73920.25047 6.29186
60676 74010.60414 6.66984
60676 74100.95782 7.04830
60676 74191.31150 7.42738
60676 74281.66518 7.80719
60676 74372.01886 8.18785
60676 74462.37253 8.56948
60676 74552.72621 8.95218
60676 74643.07989 9.33604
60676 74733.43357 9.72115
60676 74823.78724 10.10759
60676 74914.14092 10.49541
60676 75004.49460 10.88465
60676 75094.84828 11.27537
60676 75185.20196 11.66756
60676 75275.55563 12.06124
60676 75365.90931 12.45640
60676 75456.26299 12.85299
60676 75546.61667 13.25099
60676 75636.97034 13.65033
60676 75727.32402 14.05094
60676 75817.67770 14.45271
60676 75908.03138 14.85555
60676 75998.38506 15.25934
60676 76088.73873 15.66394
60676 76179.09241 16.06921
60676 76269.44609 16.47500
60676 76359.79977 16.88115
60676 76450.15345 17.28751
60676 76540.50712 17.69390
60676 76630.86080 18.10015
60676 76721.21448 18.50611
60676 76811.56816 18.91162
60676 76901.92183 19.31651
60676 76992.27551 19.72064
60676 77082.62919 20.12388
60676 77172.98287 20.52610
60676 77263.33655 20.92718
60676 77353.69022 21.32704
60676 77444.04390 21.72558
60676 77534.39758 22.12273
60676 77624.75126 22.51846
60676 77715.10494 22.91271
60676 77805.45861 23.30548
60676 77895.81229 23.69675
60676 77986.16597 0.08655
60676 78076.51965 0.47489
60676 78166.87332 0.86183
60676 78257.22700 1.24742
60676 78347.58068 1.63172
60676 78437.93436 2.01483
60676 78528.28804 2.39683
60676 78618.64171 2.77781
60676 78708.99539 3.15790
60676 78799.34907 3.53721
60676 78889.70275 3.91586
60676 78980.05642 4.29399
60676 79070.41010 4.67172
60676 79160.76378 5.04919
60676 79251.11746 5.42655
60676 79341.47114 5.80392
60676 79431.82481 6.18145
60676 79522.17849 6.55928
60676 79612.53217 6.93754
60676 79702.88585 7.31636
60676 79793.23953 7.69588
60676 79883.59320 8.07620
60676 79973.94688 8.45745
60676 80064.30056 8.83974
60676 80154.65424 9.22316
60676 80245.00791 9.60780
60676 80335.36159 9.99373
60676 80425.71527 10.38103
60676 80516.06895 10.76974
60676 80606.42263 11.15991
60676 80696.77630 11.55156
60676 80787.12998 11.94469
60676 80877.48366 12.33931
60676 80967.83734 12.73538
60676 81058.19102 13.13288
60676 81148.54469 13.53174
60676 81238.89837 13.93189
60676 81329.25205 14.33325
60676 81419.60573 14.73572
60676 81509.95940 15.13918
60676 81600.31308 15.54351
60676 81690.66676 15.94856
60676 81781.02044 16.35419
60676 81871.37412 16.76025
60676 81961.72779 17.16656
60676 82052.08147 17.57297
60676 82142.43515 17.97931
60676 82232.78883 18.38541
60676 82323.14251 18.79112
60676 82413.49618 19.19627
60676 82503.84986 19.60071
60676 82594.20354 20.00430
60676 82684.55722 20.40692
60676 82774.91089 20.80845
60676 82865.26457 21.20878
60676 82955.61825 21.60782
60676 83045.97193 22.00550
60676 83136.32561 22.40176
60676 83226.67928 22.79656
60676 83317.03296 23.18988
60676 83407.38664 23.58170
60676 83497.74032 23.97204
60676 83588.09399 0.36092
60676 83678.44767 0.74837
60676 83768.80135 1.13445
60676 83859.15503 1.51921
60676 83949.50871 1.90275
60676 84039.86238 2.28513
60676 84130.21606 2.66647
60676 84220.56974 3.04687
60676 84310.92342 3.42645
60676 84401.27710 3.80532
60676 84491.63077 4.18361
60676 84581.98445 4.56146
60676 84672.33813 4.93900
60676 84762.69181 5.31637
60676 84853.04548 5.69371
60676 84943.39916 6.07115
60676 85033.75284 6.44884
60676 85124.10652 6.82691
60676 85214.46020 7.20550
60676 85304.81387 7.58473
60676 85395.16755 7.96473
60676 85485.52123 8.34561
60676 85575.87491 8.72749
60676 85666.22859 9.11047
60676 85756.58226 9.49464
60676 85846.93594 9.88008
60676 85937.28962 10.26686
60676 86027.64330 10.65504
60676 86117.99697 11.04466
60676 86208.35065 11.43575
60676 86298.70433 11.82833
60676 86389.05801 12.22240
60677 79.41169 12.61794
60677 169.76536 13.01492
60677 260.11904 13.41328
60677 350.47272 13.81297
60677 440.82640 14.21390
60677 531.18007 14.61598
60677 621.53375 15.01910
60677 711.88743 15.42313
60677 802.24111 15.82794
60677 892.59479 16.23339
60677 982.94846 16.63931
60677 1073.30214 17.04556
60677 1163.65582 17.45197
60677 1254.00950 17.85837
60677 1344.36318 18.26460
60677 1434.71685 18.67048
60677 1525.07053 19.07587
60677 1615.42421 19.48061
60677 1705.77789 19.88455
60677 1796.13156 20.28756
60677 1886.48524 20.68951
60677 1976.83892 21.09031
60677 2067.19260 21.48984
60677 2157.54628 21.88804
60677 2247.89995 22.28484
60677 2338.25363 22.68020
60677 2428.60731 23.07407
60677 2518.96099 23.46645
60677 2609.31467 23.85734
60677 2699.66834 0.24676
60677 2790.02202 0.63474
60677 2880.37570 1.02131
60677 2970.72938 1.40656
60677 3061.08305 1.79053
60677 3151.43673 2.17333
60677 3241.79041 2.55504
60677 3332.14409 2.93577
60677 3422.49777 3.31564
60677 3512.85144 3.69475
60677 3603.20512 4.07323
60677 3693.55880 4.45122
60677 3783.91248 4.82885
60677 3874.26616 5.20625
60677 3964.61983 5.58357
60677 4054.97351 5.96095
60677 4145.32719 6.33852
60677 4235.68087 6.71642
60677 4326.03454 7.09479
60677 4416.38822 7.47375
60677 4506.74190 7.85344
60677 4597.09558 8.23397
60677 4687.44926 8.61545
60677 4777.80293 8.99800
60677 4868.15661 9.38170
60677 4958.51029 9.76665
60677 5048.86397 10.15291
60677 5139.21764 10.54056
60677 5229.57132 10.92963
60677 5319.92500 11.32017
60677 5410.27868 11.71219
60677 5500.63236 12.10570
60677 5590.98603 12.50070
60677 5681.33971 12.89714
60677 5771.69339 13.29499
60677 5862.04707 13.69420
60677 5952.40075 14.09468
60677 6042.75442 14.49635
60677 6133.10810 14.89910
60677 6223.46178 15.30281
60677 6313.81546 15.70736
60677 6404.16913 16.11259
60677 6494.52281 16.51837
60677 6584.87649 16.92453
60677 6675.23017 17.33091
60677 6765.58385 17.73735
60677 6855.93752 18.14367
60677 6946.29120 18.54972
60677 7036.64488 18.95532
60677 7126.99856 19.36033
60677 7217.35224 19.76460
60677 7307.70591 20.16798
60677 7398.05959 20.57036
60677 7488.41327 20.97161
60677 7578.76695 21.37164
60677 7669.12062 21.77035
60677 7759.47430 22.16769
60677 7849.82798 22.56360
60677 7940.18166 22.95803
60677 8030.53534 23.35098
60677 8120.88901 23.74243
60677 8211.24269 0.13240
60677 8301.59637 0.52090
60677 8391.95005 0.90800
60677 8482.30372 1.29373
60677 8572.65740 1.67817
60677 8663.01108 2.06139
60677 8753.36476 2.44350
60677 8843.71844 2.82458
60677 8934.07211 3.20474
60677 9024.42579 3.58412
60677 9114.77947 3.96281
60677 9205.13315 4.34097
60677 9295.48683 4.71871
60677 9385.84050 5.09617
60677 9476.19418 5.47350
60677 9566.54786 5.85083
60677 9656.90154 6.22830
60677 9747.25521 6.60606
60677 9837.60889 6.98422
60677 9927.96257 7.36294
60677 10018.31625 7.74233
60677 10108.66993 8.12252
60677 10199.02360 8.50362
60677 10289.37728 8.88575
60677 10379.73096 9.26900
60677 10470.08464 9.65346
60677 10560.43832 10.03922
60677 10650.79199 10.42633
60677 10741.14567 10.81485
60677 10831.49935 11.20483
60677 10921.85303 11.59629
60677 11012.20670 11.98924
60677 11102.56038 12.38367
60677 11192.91406 12.77957
60677 11283.26774 13.17690
60677 11373.62142 13.57561
60677 11463.97509 13.97562
60677 11554.32877 14.37686
60677 11644.68245 14.77922
60677 11735.03613 15.18259
60677 11825.38981 15.58685
60677 11915.74348 15.99185
60677 12006.09716 16.39745
60677 12096.45084 16.80349
60677 12186.80452 17.20982
60677 12277.15819 17.61626
60677 12367.51187 18.02265
60677 12457.86555 18.42883
60677 12548.21923 18.83463
60677 12638.57291 19.23989
60677 12728.92658 19.64447
60677 12819.28026 20.04821
60677 12909.63394 20.45099
60677 12999.98762 20.85268
60677 13090.34129 21.25319
60677 13180.69497 21.65242
60677 13271.04865 22.05029
60677 13361.40233 22.44674
60677 13451.75601 22.84174
60677 13542.10968 23.23525
60677 13632.46336 23.62727
60677 13722.81704 0.01779
60677 13813.17072 0.40685
60677 13903.52440 0.79447
60677 13993.87807 1.18071
60677 14084.23175 1.56562
60677 14174.58543 1.94930
60677 14264.93911 2.33181
60677 14355.29278 2.71326
60677 14445.64646 3.09375
60677 14536.00014 3.47340
60677 14626.35382 3.85234
60677 14716.70750 4.23067
60677 14807.06117 4.60855
60677 14897.41485 4.98610
60677 14987.76853 5.36346
60677 15078.12221 5.74077
60677 15168.47589 6.11817
60677 15258.82956 6.49579
60677 15349.18324 6.87378
60677 15439.53692 7.25227
60677 15529.89060 7.63139
60677 15620.24427 8.01126
60677 15710.59795 8.39200
60677 15800.95163 8.77372
60677 15891.30531 9.15653
60677 15981.65899 9.54052
60677 16072.01266 9.92577
60677 16162.36634 10.31236
60677 16252.72002 10.70034
60677 16343.07370 11.08976
60677 16433.42737 11.48065
60677 16523.78105 11.87303
60677 16614.13473 12.26690
60677 16704.48841 12.66225
60677 16794.84209 13.05904
60677 16885.19576 13.45723
60677 16975.54944 13.85676
60677 17065.90312 14.25755
60677 17156.25680 14.65949
60677 17246.61048 15.06250
60677 17336.96415 15.46644
60677 17427.31783 15.87117
60677 17517.67151 16.27657
60677 17608.02519 16.68247
60677 17698.37886 17.08871
60677 17788.73254 17.49513
60677 17879.08622 17.90157
60677 17969.43990 18.30785
60677 18059.79358 18.71382
60677 18150.14725 19.11931
60677 18240.50093 19.52416
60677 18330.85461 19.92824
60677 18421.20829 20.33140
60677 18511.56197 20.73353
60677 18601.91564 21.13450
60677 18692.26932 21.53423
60677 18782.62300 21.93262
60677 18872.97668 22.32962
60677 18963.33035 22.72518
60677 19053.68403 23.11926
60677 19144.03771 23.51185
60677 19234.39139 23.90294
60677 19324.74507 0.29255
60677 19415.09874 0.68071
60677 19505.45242 1.06746
60677 19595.80610 1.45287
60677 19686.15978 1.83700
60677 19776.51346 2.21994
60677 19866.86713 2.60178
60677 19957.22081 2.98263
60677 20047.57449 3.36258
60677 20137.92817 3.74177
60677 20228.28184 4.12032
60677 20318.63552 4.49835
60677 20408.98920 4.87601
60677 20499.34288 5.25342
60677 20589.69656 5.63074
60677 20680.05023 6.00808
60677 20770.40391 6.38561
60677 20860.75759 6.76344
60677 20951.11127 7.14173
60677 21041.46494 7.52059
60677 21131.81862 7.90016
60677 21222.17230 8.28056
60677 21312.52598 8.66190
60677 21402.87966 9.04428
60677 21493.23333 9.42782
60677 21583.58701 9.81258
60677 21673.94069 10.19865
60677 21764.29437 10.58609
60677 21854.64805 10.97496
60677 21945.00172 11.36529
60677 22035.35540 11.75710
60677 22125.70908 12.15040
