Sat.A1ModJulian           Sat.ElapsedSecs           Sat.X                     Sat.Y                     Sat.Z                     Sat.VX                    Sat.VY                    Sat.VZ                    
30677.16191067788         13952.04818708589         -6842.877886597813        -826.810092592126         -8.614366304341635        0.9183833601109112        -7.483235116363079        -0.06489391028161244      
30677.16294627227         14041.52354289545         -6727.469858321612        -1491.254215933575        -14.36915692628744        1.659278679436797         -7.356666334614765        -0.06363502396845371      
30677.16401382868         14133.76041655429         -6539.792255733457        -2160.900798975098        -20.15369800015282        2.406842539137644         -7.150866214382104        -0.06168358073266766      
30677.16508252287         14226.09559422126         -6283.893763824935        -2808.780177554197        -25.73409138345949        3.131393386854193         -6.870057050829937        -0.05908279230790726      
30677.16609380408         14313.4702912881          -5981.356711040034        -3394.990863700514        -30.76777143635943        3.788512420798922         -6.53766787538501         -0.05604650979467561      
30677.16715564448         14405.21330164047         -5603.500591765458        -3976.212537542732        -35.74143278917444        4.441981879728758         -6.121854358846766        -0.05228393977189239      
30677.16821975876         14497.15277542127         -5166.667225867443        -4517.391998600639        -40.35358940014615        5.052745001306738         -5.640162883837911        -0.04795659734403691      
30677.16921698504         14583.31312614027         -4708.297821539011        -4981.894881483339        -44.29370340337827        5.579345156517979         -5.133567522799988        -0.04343061809331497      
30677.17027205641         14674.47129223729         -4176.314340573545        -5423.392796978142        -48.01719090067558        6.082629443512107         -4.544100741339086        -0.03818828302374935      
30677.17132801342         14765.70597798564         -3600.682794702654        -5809.147755173728        -51.24581057164053        6.525490268342031         -3.904413438920225        -0.03252227514461973      
30677.17231565376         14851.03810321307         -3028.293431359179        -6115.351568893234        -53.78283588987217        6.880144858343709         -3.266393521595889        -0.0268905982216777       
30677.17336255281         14941.49018155877         -2391.465824598683        -6378.850260561028        -55.93383820264246        7.189023256167566         -2.554254716981061        -0.02062441028201555      
30677.1744098735          15031.97868849384         -1729.693313820898        -6576.582659713226        -57.50697325193485        7.425216513019614         -1.811638146025           -0.01410964223517043      
30677.17539427493         15117.03097277787         -1091.181949988085        -6700.210270485799        -58.44046467926242        7.577957325920247         -1.092605822035939        -0.007819145739494528     
30677.17643141617         15206.63997551892         -407.6957930070745        -6763.595066592546        -58.83977135558306        7.663915308615824         -0.3201612352045395       -0.001079226065249065     
30677.1774690474          15296.29131420515         280.3051305397078         -6757.340766240506        -58.63218492547817        7.671232130183334         0.4602999297861092        0.005712536767384109      
30677.17845637851         15381.59672148759         932.3591977705873         -6686.381717618038        -57.8696723134121         7.604232691649061         1.202706269225566         0.01215641089418255       
30677.1794845558          15470.4312395188          1601.945451860255         -6545.464787062934        -56.49464281544516        7.457645706612493         1.967856967938909         0.0187803049186555        
30677.18051246646         15559.24272030825         2254.883205304022         -6337.293572075202        -54.53823296616712        7.233412810064992         2.716723824465792         0.02524525910114845       
30677.18150892283         15645.33655119594         2865.654744536434         -6072.950301338192        -52.10252956292338        6.943324626048719         3.419703114566818         0.03129648110622064       
30677.18253018501         15733.57360308291         3462.545750488577         -5740.533523762454        -49.07767882795736        6.57402530835571          4.109040588918894         0.03721161627836594       
30677.18355097477         15821.76983813988         4023.498396565538         -5349.155221384355        -45.54784187761351        6.135235117665472         4.759000738788554         0.04276895892970746       
30677.1845608962          15909.02705036569         4537.535128250024         -4907.477919231453        -41.59080598675648        5.636531954379243         5.356434213607758         0.04785617332563676       
30677.18557858357         15996.95523844566         5008.828478749023         -4411.934391460001        -37.17459635483212        5.07379808885536          5.905754940168636         0.0525105954382617        
30677.18659612376         16084.87071096897         5428.129923666837         -3870.731711114757        -32.37268054838869        4.456308870455549         6.395760811167298         0.05663656827849475       
30677.18761269119         16172.70213741576         5790.644490846506         -3289.840025633761        -27.23810068531289        3.790961856862639         6.82040870574111          0.06018269908643634       
30677.18862971287         16260.57281065732         6092.967579796295         -2674.404962904024        -21.81645026610488        3.083825347208095         7.175296391064901         0.06311161035702099       
30677.18964777918         16348.53373939404         6331.816381399847         -2030.345937822656        -16.1600681491098         2.341953914438885         7.456200881090228         0.06538765176939054       
30677.19065645634         16435.68344648229         6502.926526070314         -1371.191182725535        -10.38774552696609        1.581278413250306         7.657791787380312         0.06696755951459268       
30677.19167687473         16523.84759498527         6607.739459537888         -689.994203861572         -4.438930086996755        0.7941684836842476        7.781531595156324         0.06786179786553741       
30677.19270000646         16612.24617693806         6642.696367039788         0.3304000622857473        1.572993073350836         -0.004035547447532317     7.823073805118202         0.06803559044210569       
30677.19369352809         16698.08644509176         6609.046956884098         670.7407987325046         7.395470560946997         -0.7792914964634381       7.783813356014949         0.06750881719425066       
30677.19472225927         16786.96881949436         6504.394644560115         1357.741025446628         13.34509825602652         -1.573350930002564        7.660982700461237         0.06624713806547448       
30677.19575456665         16876.16017714608         6329.158792034046         2032.463524741212         19.17058327328436         -2.35237012677514         7.455193064427374         0.06426378145359217       
